"type","x","y","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","wc2.1_30s_elev","pest","distriver1","distriver2","distriver3","rivtype","distlake","distshore","agpot","distblack","distclear","distwhite","npp","T_SILT","phsoil","T_GRAVEL","S_CEC_CLAY","T_PH_H2O","S_SAND","S_GRAVEL","mgs","nure","nuav","rug","nitrogen","bdod","cec","cfvo","clay","phh2o","sand","silt","soc","phos","smn30cm","smc30cm","T_C","S_C","T_OC","S_OC","AWT_S_OC","AWT_T_OC","AWC","T_CEC_CLAY","T_BULK_DEN","S_BULK_DEN"
"other",-56.12312812,-6.13592233,25.87083435,26.43333435,25.35000038,2451,381,34,60.73799515,1042,131,323,1042,9.824999809,72.24263763,42.2362709,32.90000153,19.29999924,13.60000229,25.35000038,25.93333435,261,168.539183,291120.8442,370651.7353,111226.6412,"clear",291115.5212,631460.9288,0.02,254826.106,30615.11217,356589.4084,976.7999878,19,4.3,0,4,3.8,18,0,12,3,3,11,3.39,1.1,18.7,3.1,33.1,3.9,32.1,34.8,29.1,45.49999619,104,87.19539642,6.9639,7.4648,1.67,0.86,5.66608,5.18061,1,3,1.39,1.24
"other",-54.6672213,-9.747572816,25.64166641,26.39999962,25,2292,358,7,71.77268219,1024,45,365,1023,11.08333302,65.97222137,58.57524872,35,18.20000076,16.79999924,25.01666641,26.10000038,479,51.92638786,686649.6838,186417.2322,28320.22932,"clear",686651.6364,932538.5752,0.082999997,551815.6523,55109.86566,733801.1919,997.0999756,16,5,28,0,4.3,20,0,10,3,3,13.875,3.44,1.1,12,1.6,29.5,4.5,35.3,35.3,47.3,45.49999619,104,120.060997,7.3206,4.4849,1.66,0.43,4.70421,11.3454,3,5,1.45,1.24
"other",-54.95840266,-10.44660194,26.28333282,26.98333359,25.81666565,2148,348,4,75.12541199,1000,35,319,993,12.38333321,66.93694305,49.00527573,36.09999847,17.60000038,18.49999809,25.81666565,26.36666679,300,59.32300446,761242.7487,187925.0788,66314.20462,"clear",761243.7051,1015753.335,0.064999998,571302.5712,18723.20796,769170.467,972.7000122,11,5.2,0,4,4.3,20,0,10,3,3,4.875,2.08,1.21,12.2,0.4,23.4,4.7,49.2,27.4,26.7,116.9999924,104,62.66529846,10.008,9.9127,2.78,1.19,8.739185,11.3454,1,5,1.2,1.24
"other",-55.71547421,-11.78640777,25.03333282,25.58333397,24.13333321,1854,306,2,79.66706085,893,21,476,21,13.21666718,71.82971191,65.68978882,33.5,15.10000038,18.39999962,25.16666603,24.13333321,326,100.754754,909502.3277,229015.2294,5419.397411,"clear",666186.9507,1181556.088,0.02,626289.3634,1861.608502,839505.2825,989.2000122,15,4.7,0,2,4,27,0,10,3,3,4.125,1.53,1.24,14.2,2.1,26.2,4.9,61.3,12.5,29.1,69,104,72.75440216,12.1068,9.9127,3.42,1.19,8.739185,9.602895,1,4,1.18,1.19
"other",-55.77371048,-11.66990291,25.12916756,25.73333359,24.31666565,1846,305,3,78.02146912,875,23,476,23,13.49166679,71.0087738,62.97396088,34,15,19,25.18333435,24.31666565,336,106.8268198,896815.7085,235453.317,4255.70709,"clear",676508.5282,1170972.256,0.02,612012.7392,3540.908697,830458.0536,989.2000122,15,4.7,0,2,4,27,0,10,3,3,3.625,1.49,1.18,13.3,1.9,26.9,4.6,55.4,17.7,24.1,69,104,72.75440216,12.1068,9.9127,3.42,1.19,8.739185,9.602895,1,4,1.18,1.19
"other",-55.3078203,-11.55339806,24.97083282,25.5,24.19999886,1831,318,1,81.73538208,891,17,473,44,12.75833321,71.67602539,58.01484299,33.40000153,15.60000038,17.80000114,25,24.23333359,360,113.3848593,882951.9319,185683.0571,28802.04625,"clear",705797.4477,1144599.608,0.028999999,632283.5297,27017.10019,846038.9543,962.2999878,15,4.7,0,2,4,27,0,10,3,3,2.375,2.11,1.15,10.9,0.5,23.4,4.4,54.8,21.8,25.4,69,104,72.66490173,12.1068,9.9127,3.42,1.19,8.739185,9.602895,1,4,1.18,1.19
"other",-55.36605657,-11.55339806,25.08333397,25.61666679,24.33333206,1866,319,1,80.28981781,893,20,489,48,13.13333321,70.60931396,56.4613266,34,15.39999962,18.60000038,25.08333397,24.39999962,360,111.1711698,882902.1739,191998.6569,25284.21162,"clear",703507.2511,1146229.876,0.028999999,628279.0131,22543.59667,842634.5506,962.2999878,15,4.7,0,2,4,27,0,10,3,3,4.375,1.61,1.25,10.7,1.3,24.2,4.8,54.1,21.7,21.5,69,104,72.66490173,12.1068,9.9127,3.42,1.19,8.739185,9.602895,1,4,1.18,1.19
"other",-55.24958403,-11.14563107,25.50833321,26.04999924,24.91666794,1939,314,2,77.60092163,900,24,262,59,12.86666679,69.17562866,51.02731705,34.70000076,16.10000038,18.60000038,25.35000038,25.05000114,339,92.76223399,837664.4663,189581.7314,9960.846826,"clear",750461.0177,1099093.987,0.031500001,602103.2675,8431.641574,811769.0513,962.7000122,15,4.7,0,2,4,27,0,10,3,3,6,1.45,1.26,10.6,1,19.3,4.7,61.6,19.1,24.1,69,104,72.7559967,12.1068,9.9127,3.42,1.19,8.739185,9.602895,1,4,1.18,1.19
"other",-55.48252912,-11.32038835,25.375,25.91666603,24.68333435,1818,307,1,79.81484222,871,19,465,49,12.54999924,70.50561523,55.16502762,33.90000153,16.10000038,17.80000114,25.33333397,24.73333359,308,96.45970302,857005.6943,208709.6389,2588.720496,"clear",723508.2052,1124637.134,0.0305,600139.8153,1520.322033,813920.143,962.7000122,15,4.7,0,2,4,27,0,10,3,3,5.375,1.65,1.17,10.9,0.7,19.9,4.4,53.6,26.5,24,69,104,72.7559967,12.1068,9.9127,3.42,1.19,8.739185,9.602895,1,4,1.18,1.19
"other",-55.24958403,-11.32038835,25.21249962,25.73333359,24.51666641,1857,314,1,80.55633545,890,18,478,48,12.70833302,70.21178436,53.94127274,34,15.89999962,18.10000038,25.16666603,24.61666679,354,104.6240222,857114.6023,183951.3102,15197.36675,"clear",732276.8494,1117897.865,0.032000002,616593.414,22061.93884,827836.1645,962.7000122,15,4.7,0,2,4,27,0,10,3,3,4.25,1.64,1.16,11,1.1,25.7,4.4,49.8,24.5,23.7,69,104,72.7559967,12.1068,9.9127,3.42,1.19,8.739185,9.602895,1,4,1.18,1.19
"other",-55.71547421,-10.67961165,26.11666679,26.79999924,25.68333244,2021,329,5,75.11631012,946,35,292,937,12.48333359,68.58973694,47.35424423,35.5,17.29999924,18.20000076,25.73333359,26.04999924,304,55.21587658,786401.4937,256769.818,12624.96659,"clear",783872.7546,1064019.444,0.029999999,529461.1199,13734.64043,740240.4234,993.0999756,11,5,0,2,4.3,27,0,10,3,3,5,2.08,1.19,9.2,1.4,20.2,4.7,55.1,24.7,32.6,116.9999924,104,87.53420258,10.008,9.9127,2.78,1.19,8.739185,9.602895,1,4,1.2,1.24
"other",-55.71547421,-10.44660194,26.42499924,27.14999962,25.88333321,2065,339,7,73.93371582,964,41,307,954,12.23333359,67.21611786,51.19036484,36,17.79999924,18.20000076,25.91666794,26.51666641,273,42.19354978,760489.9246,268038.4526,16127.94507,"clear",760488.8552,1039440.551,0.032,510510.2495,16318.47961,718793.9643,884.7000122,11,5.2,0,5,4.3,20,0,10,2,3,4.25,2.18,1.2,11.7,1.2,21.9,4.7,56,22.1,31.2,116.9999924,104,62.7723999,10.008,11.8916,2.78,1.37,10.92448,11.3454,1,5,1.2,1.24
"other",-55.89018303,-10.27184466,26.45416641,27.21666718,25.84999847,2101,338,7,72.84453583,969,43,316,964,11.8083334,67.47618866,54.24936295,35.79999924,18.29999924,17.5,25.86666679,26.66666603,276,43.80853464,742217.7323,291295.9959,10710.44953,"clear",742216.1626,1027508.593,0.032,483226.3859,4337.786688,691917.3013,884.7000122,11,5.2,0,5,4.3,20,0,10,2,3,3.75,2.35,1.2,10.8,0.4,19.9,4.6,55.2,24.9,31.9,116.9999924,104,62.7723999,10.008,11.8916,2.78,1.37,10.92448,11.3454,1,5,1.2,1.24
"other",-55.9484193,-10.15533981,26.47083282,27.26666641,25.78333282,2144,339,8,71.82819366,977,48,325,977,11.89166641,67.18455505,59.21681213,36,18.29999924,17.70000076,25.78333282,26.78333282,293,43.97354804,729791.0614,301085.8325,23645.78374,"clear",729789.3059,1017601.443,0.030499999,469484.3531,17804.01208,677614.1943,884.7000122,11,5.2,0,5,4.3,20,0,10,2,3,4.75,2.11,1.16,13.6,0.8,23.4,4.7,52.8,23.8,29.3,116.9999924,104,62.7723999,10.008,11.8916,2.78,1.37,10.92448,11.3454,1,5,1.2,1.24
"other",-56.06489185,-10.03883495,26.52499962,27.34999847,25.78333282,2190,338,7,71.30828857,992,47,331,985,11.69999981,66.47727966,63.01150513,36.09999847,18.5,17.59999847,25.79999924,26.93333244,294,45.21629701,718072.0729,317270.9731,37314.91619,"clear",718069.9617,1010157.217,0.032,451287.0181,35903.42933,659700.997,969,11,5.2,0,5,4.3,20,0,10,2,3,5.25,2.38,1.17,13,0.6,24.9,4.6,52,23,33.7,116.9999924,104,87.80130005,10.008,11.8916,2.78,1.37,10.92448,11.3454,1,5,1.2,1.24
"other",-56.23960067,-9.805825243,26.64583397,27.5,25.85000038,2252,343,8,70.07530212,1005,51,341,1005,11.70833397,66.90476227,66.72393036,36.20000076,18.70000076,17.5,25.85000038,27.13333321,290,46.87319798,694594.5509,344327.4298,15961.38327,"clear",694591.8628,993563.0806,0.033,419380.926,21289.72943,627479.864,1001.400024,11,5.2,0,5,4.3,20,0,10,2,3,5.125,2.44,1.18,13.4,0.6,30.5,4.6,47.2,22.3,30.2,116.9999924,104,60.02959824,10.008,11.8916,2.78,1.37,10.92448,11.3454,1,5,1.2,1.24
"other",-56.35607321,-9.922330097,26.55416679,27.35000038,25.86666679,2193,337,7,71.44742584,983,45,322,983,11.60833359,66.71455383,59.14000702,35.90000153,18.5,17.40000153,25.86666679,26.88333321,265,49.71301393,709251.845,351684.1978,33635.18025,"clear",709248.8742,1010559.197,0.029999999,419892.2741,37731.15315,631307.3822,1001.400024,11,5.2,0,5,4.3,20,0,10,2,3,5.375,2.45,1.08,13.9,2.4,23.6,4.6,53.1,23.4,32.4,116.9999924,104,60.02959824,10.008,11.8916,2.78,1.37,10.92448,11.3454,1,5,1.2,1.24
"other",-56.64725458,-9.922330097,26.39166641,27.14999962,25.78333282,2196,339,7,72.07855988,978,43,317,969,11.73333359,66.66666412,54.09728622,35.70000076,18.10000038,17.60000038,25.79999924,26.61666679,261,55.90818214,714756.4752,381947.5648,49093.79773,"clear",714752.6968,1023856.144,0.0205,398993.443,22597.7695,614761.3195,960.2999878,11,5.2,0,5,4.3,20,0,10,2,3,5.25,2.26,1.14,15,4.4,20.2,4.7,56.2,23.6,33.3,116.9999924,104,87.81739807,10.008,11.8916,2.78,1.37,10.92448,11.3454,1,5,1.2,1.24
"other",-56.88019967,-9.86407767,26.35416603,27.01666641,25.85000038,2173,346,6,73.26086426,970,39,302,957,11.35833263,67.60912323,47.36024475,35.09999847,18.29999924,16.79999924,25.86666679,26.43333244,223,63.02705432,713854.4898,408254.459,45873.81343,"clear",713850.0429,1029306.471,0.02,378143.9221,1671.31445,595832.3167,960.2999878,11,5.2,0,5,4.3,20,0,10,2,3,4.375,2.26,1.15,13.7,3.5,20.5,4.6,53,26.5,29.3,116.9999924,104,87.81739807,10.008,11.8916,2.78,1.37,10.92448,11.3454,1,5,1.2,1.24
"other",-56.76372712,-9.45631068,26.27083397,27,25.61666679,2121,333,8,70.2668457,938,45,308,938,11.14166641,66.71656036,54.62509918,35.20000076,18.5,16.70000076,25.61666679,26.58333397,269,63.95834548,666740.4319,412521.9229,1020.118244,"clear",666736.038,983084.9182,0.068499999,351431.5993,5644.960033,563616.3062,881.5,11,5.2,0,4,4.3,20,0,11,3,3,9.25,2.22,1.08,15.7,1.9,26.6,4.4,45,28.4,29.7,545.8120117,104,74.22299957,10.008,7.4648,2.78,0.86,7.90608,9.74586,1,5,1.2,1.24
"other",-57.81198003,-10.5631068,24.57083321,25.18333435,24.01666641,2089,355,2,75.88959503,996,35,303,67,12.35833359,68.65740204,49.83880234,33.40000153,15.39999962,18.00000191,24.39999962,24.20000076,464,62.09679217,804802.357,476313.3281,60792.39935,"clear",752380.8006,1146316.281,0.018999999,400197.2374,19708.77038,622481.9215,968.5999756,15,5,0,2,4,27,0,10,3,3,7,2.48,1.17,13.3,3,25,5,54.2,20.8,33.6,116.9999924,104,101.5149994,10.4967,9.9127,3.27,1.19,8.739185,9.602895,1,4,1.18,1.24
"other",-58.51081531,-8.990291262,25.70833397,26.20000076,25.43333435,1953,309,7,70.45632172,897,55,262,897,11.20000076,67.87879181,36.35891342,34,17.5,16.5,25.43333435,25.61666679,218,111.04848,622822.1024,609649.9521,8412.832145,"clear",622824.1066,1043988.849,0.018,210705.6268,6834.862538,432117.948,935.4000244,19,5.1,0,4,4.3,18,0,11,2,3,6.75,2.31,1.09,13.7,1.2,33,4.1,34.3,32.8,29.3,116.9999924,104,80.08380127,6.9639,5.0344,2.11,0.62,3.53276,5.89344,1,5,1.16,1.24
"other",-59.50083195,-8.058252427,26.07916641,26.5,25.79999924,2030,311,11,64.90222168,888,79,294,146,10.79166698,70.5337677,34.00925446,33.70000076,18.39999962,15.30000114,25.81666565,25.95000076,137,153.3708316,516073.4802,729894.148,131677.0437,"clear",491222.406,1041135.599,0.0015,118391.9483,43613.74231,309341.1483,947.7000122,15,4.3,0,3,3.8,13,0,11,3,4,10.875,2.55,1.14,14.4,1.3,25.1,3.9,42.9,32,26.9,350.999939,104,132.3800049,6.9888,5.0344,2.08,0.62,4.4352,8.1591,1,3,1.12,1.16
"other",-59.15141431,-11.32038835,24.62083244,25.21666718,23.66666603,1897,327,4,78.26687622,921,37,427,67,12.625,68.98907471,64.61277008,33.09999847,14.80000019,18.29999924,24.76666641,23.86666679,325,132.8638925,868149.0597,605661.0274,50324.45846,"clear",583542.8328,1295201.816,0.0125,465078.4346,76581.42515,548967.8891,967.5,15,4.7,0,4,4.1,27,0,10,3,3,10.125,1.74,1.15,12.4,3.1,27.7,4.5,35.2,37.1,24.3,116.9999924,104,48.03580093,8.388,9.1462,2.33,0.94,7.19005,7.5735,1,4,1.2,1.24
"other",-57.57903494,-10.97087379,25.38333321,25.96666718,24.64999962,1976,337,1,78.8499527,982,31,453,64,12.35000038,69.38202667,56.21927643,33.79999924,16,17.79999924,25.36666679,24.75,267,70.01304077,852680.1845,440827.1207,104133.3269,"clear",720910.5701,1173878.6,0.017000001,451400.0937,19898.00939,667944.2494,968.5999756,15,4.7,0,2,4,27,0,10,3,3,6,1.92,1.13,16.7,3.9,22.8,4.3,54.7,22.5,24.9,116.9999924,104,101.5149994,12.1068,9.9127,3.42,1.19,8.739185,9.602895,1,4,1.18,1.19
"other",-57.69550749,-11.08737864,25.09166718,25.70000076,24.33333397,1950,332,1,78.91890717,966,31,436,66,12.36666679,69.86816406,57.16139603,33.40000153,15.69999981,17.70000076,25.10000038,24.43333435,313,81.68864696,864381.7789,451017.3811,102217.7814,"clear",707767.7333,1191283.413,0.017999999,459650.3699,6162.893832,663309.2773,1006.799988,15,4.7,0,2,4,27,0,10,3,3,6.25,2.26,1.12,16.8,3.2,25.1,4.3,56.7,18.3,25.1,44.95454407,104,91.53970337,12.1068,9.9127,3.42,1.19,8.739185,9.602895,1,4,1.18,1.19
"other",-58.16139767,-13.00970874,24.35416603,25.21666718,22.80000114,2023,350,4,78.07564545,979,44,455,79,13.9416666,69.36152649,103.1428452,33,12.89999962,20.10000038,24.88333321,22.95000076,384,73.527554,1071789.494,419659.5908,83129.12658,"clear",495936.2326,1405169.187,0.003,658239.1622,16590.9307,572179.4688,888.7000122,9,4.7,0,3,4.1,46,0,10,3,3,3.5,1.42,1.16,10.2,0.1,15.1,4.9,73.1,11.8,23.5,44.95454407,105,88.70939636,7.917,9.1462,1.82,0.94,7.57925,6.341925,1,4,1.45,1.39
"other",-57.92845258,-13.18446602,24.22916603,24.98333359,22.81666565,2059,351,5,77.18411255,987,48,469,79,14.125,69.9257431,93.7224884,33,12.80000019,20.20000076,24.64999962,22.95000076,427,63.63735677,1093225.904,387833.4995,109516.718,"clear",474790.831,1412063.067,0.003,681236.9417,48418.54737,569155.3347,1003.700012,9,4.7,0,3,4.1,46,0,10,3,3,3.625,1.83,1.16,16,2.7,25.4,4.9,53.9,20.7,28.4,44.95454407,106,56.7840004,7.917,9.1462,1.82,0.94,7.57925,6.341925,1,4,1.45,1.39
"other",-57.63727121,-13.41747573,24.19166565,24.85000038,22.85000038,1990,343,4,79.14970398,970,43,781,67,13.83333302,72.80702209,91.84555054,32.29999924,13.30000019,19,24.75,22.89999962,413,51.28793011,1117828.245,347193.686,142541.0953,"clear",448482.5784,1423167.515,0.006,712554.6256,71522.69191,566528.5773,1003.700012,7,4.4,0,3,4.3,78,0,10,3,3,3,1.62,1.09,9.7,0.1,25.6,4.7,62.1,12.3,23.6,44.95454407,106,56.7840004,3.9072,5.684,0.88,0.56,5.74196,4.39905,1,4,1.48,1.45
"other",-61.42262895,-10.73786408,24.08749962,24.60000038,23.36666679,2068,365,11,74.0173645,973,54,258,105,12.54166698,69.67591858,53.0919075,32.90000153,14.89999962,18.00000191,24.20000076,23.73333359,308,128.2011027,734221.7288,855712.9424,276843.7823,"clear",426729.7012,1283606.006,0.0485,261342.8132,43407.76326,332680.5516,1032.900024,16,4.6,10,7,4.6,49,14,10,3,3,10.125,2.15,1.11,15.4,5.1,21.1,4.5,54,24.9,24.8,350.999939,104,84.61509705,2.409,3.129,0.55,0.3,3.47291,3.272355,1,11,1.46,1.45
"other",-61.36439268,-11.32038835,24.54166603,25.14999962,23.64999962,1998,377,10,76.33029938,970,54,258,92,13.08333302,68.85964966,61.89556503,33.79999924,14.80000019,19,24.63333321,24.08333206,238,74.77302669,797851.0436,814411.6874,218016.7965,"clear",384504.4653,1245509.278,0.074999999,319995.4696,17497.15818,351222.6606,1036.099976,16,5.4,10,7,5.8,49,14,10,2,3,7.25,2.01,1.23,15,6,22.3,5,52.1,25.6,24.9,503.8467712,104,84.29949951,2.25,2.9435,0.5,0.29,3.47291,3.272355,1,11,1.5,1.45
"other",-61.36439268,-11.2038835,24.54999924,25.13333321,23.68333244,2016,378,10,75.72325134,969,54,260,96,13,68.42105865,60.9023056,33.79999924,14.80000019,19,24.61666679,24.11666679,230,85.89429096,785493.9324,821354.7079,229983.9988,"clear",393376.2082,1253918.935,0.074999999,308689.2987,29022.3675,356158.3906,1036.099976,16,5.4,10,7,5.8,49,14,10,2,3,7.875,2.32,1.17,14.7,7.9,23.4,4.8,47.7,28.9,21.3,503.8467712,104,84.29949951,2.25,2.9435,0.5,0.29,3.47291,3.272355,1,11,1.5,1.45
"other",-61.5391015,-11.84466019,24.63750076,25.26666641,23.63333321,1763,301,8,73.72957611,829,52,262,80,13.00833321,68.46491241,67.39048767,33.79999924,14.80000019,19,24.85000038,24.06666565,253,54.28201562,848521.6905,789433.317,156982.8968,"clear",332432.1149,1193724.192,0.066500001,364758.7621,38838.81246,309167.7323,969.5999756,16,5.4,10,7,5.8,49,14,10,2,3,5.625,1.85,1.25,9.3,2.9,24.1,5.1,52.4,23.5,23,503.8467712,104,58.51380157,2.25,2.9435,0.5,0.29,3.47291,3.43332,1,11,1.5,1.45
"other",-61.42262895,-11.84466019,24.62916565,25.21666718,23.64999962,1781,308,7,73.79335785,846,52,263,83,13.02499962,68.55263519,66.07359314,33.79999924,14.80000019,19,24.83333206,24.04999924,259,56.27086139,851916.8764,781010.4914,162828.678,"clear",342477.3907,1203656.033,0.072999999,369637.5158,31533.27641,320732.1421,998.7999878,16,5.4,10,7,5.8,49,14,10,2,3,5.75,2.07,1.29,12.6,3,24.7,5.2,52.2,23.1,22.9,503.8467712,104,76.92449951,2.25,2.9435,0.5,0.29,3.47291,3.43332,1,11,1.5,1.45
"other",-61.36439268,-12.0776699,24.50416756,25.08333397,23.43333244,1676,289,7,74.23215485,818,48,256,78,12.875,68.8502655,70.50012207,33.40000153,14.69999981,18.70000076,24.76666641,23.80000114,291,60.2115546,878600.275,757429.3325,144506.4055,"clear",332586.2699,1192708.849,0.061000001,395976.5854,49925.96518,314924.0544,1078.400024,16,5.4,1,7,5.8,49,13,10,2,3,5.375,1.74,1.16,8.8,4.3,27.1,4.7,47.4,25.5,21.6,350.999939,104,78.16159821,2.835,2.9435,0.7,0.29,3.707305,3.52785,1,11,1.5,1.45
"other",-61.07321131,-12.54368932,24.95833397,25.68333435,23.70000076,1581,281,8,75.57305145,804,50,393,78,13.01666737,68.15008545,81.98761749,33.90000153,14.80000019,19.10000229,25.25,24.08333397,236,63.68441703,937312.7293,697823.9774,103497.6065,"clear",335881.7234,1187787.896,0.0535,456178.9699,99314.27011,326210.8121,1021.5,5,5.3,0,17,4.5,63,0,10,3,3,7.75,1.8,1.26,10.5,3,22.4,5.2,42.1,35.5,20,69,104,123.7429962,3.825,3.2571,0.85,0.33,4.42953,4.092255,1,15,1.5,1.45
"other",-60.8985025,-12.77669903,24.60833359,25.36666679,23.26666641,1697,301,9,73.79414368,830,53,411,83,13.01666641,67.7951355,86.91252136,33.5,14.30000019,19.20000076,24.93333244,23.63333321,334,91.54585156,967714.4775,665938.0196,79500.92408,"clear",344512.2594,1189025.327,0.039000001,487650.5448,80272.89596,336722.2419,953.7000122,5,5.3,0,17,4.5,63,0,9,3,3,7.125,1.54,1.29,10.4,1.8,23.5,5.3,53.2,23.3,22.8,503.8467712,104,79.87850189,3.825,3.2571,0.85,0.33,4.42953,4.092255,1,15,1.4,1.41
"other",-60.84026622,-13.00970874,24.92916679,25.76666641,23.53333282,1766,318,11,74.13345337,843,55,416,90,12.875,68.12169647,91.01594543,33.59999847,14.69999981,18.89999771,25.28333282,23.88333321,286,119.3704751,994351.2722,642926.4108,56809.85233,"clear",343517.1127,1180354.614,0.0535,513863.9693,56435.66224,336670.666,929.4000244,5,5.1,0,12,4.5,63,0,9,3,3,7.75,1.66,1.27,11.8,2.1,20.4,5.4,60.7,18.9,22.3,69,104,62.23899841,3.825,3.2571,0.85,0.33,4.42953,4.092255,1,13,1.37,1.41
"other",-60.49084859,-13.24271845,24.72083282,25.58333397,23.23333359,1860,327,12,74.19552612,893,59,423,98,12.74166679,68.50359344,96.91745758,33.09999847,14.5,18.59999847,25.13333321,23.54999924,334,119.9750211,1030886.464,597891.1738,55958.96397,"clear",375717.1759,1199401.482,0.044500001,553635.6197,55002.70663,369452.4526,923.9000244,7,5.1,0,12,4.5,60,0,9,3,3,10.25,2.46,1.24,13.8,4.9,23.8,5.8,59.2,16.9,28.5,503.8467712,104,134.7230072,3.9072,3.2571,0.88,0.33,4.42953,4.092255,1,13,1.37,1.41
"other",-60.54908486,-13.47572816,25.29999924,26.23333359,23.73333359,1845,327,15,73.8283844,888,64,420,104,12.75,68.54839325,102.6689377,33.59999847,15,18.59999847,25.76666641,24.04999924,238,148.4677853,1053422.612,584052.2316,30588.76732,"clear",365982.5746,1181081.187,0.0535,574184.8929,28956.1212,360664.0574,929.4000244,9,5,0,12,4.7,58,0,9,3,3,5.125,1.79,1.26,14.4,2.2,26.2,5.1,54.8,19,22.7,69,104,62.23899841,3.9072,3.1416,0.88,0.33,3.48768,4.092255,1,13,1.35,1.39
"other",-60.43261231,-13.70873786,25.25833321,26.21666718,23.60000038,1745,313,12,75.22702789,848,55,612,95,12.11666679,70.03852844,109.8518143,32.70000076,15.39999962,17.30000114,25.83333397,23.81666756,218,135.0174814,1082017.14,557096.8058,11489.75965,"clear",376793.7015,1179768.257,0.044,603020.4492,10967.87169,372480.2354,1006.799988,9,5,0,7,4.7,58,0,9,3,3,1.375,2.32,1.17,16,1.6,18.8,5,59.5,21.7,25.2,206.9999847,104,144.7910004,3.9474,3.1416,0.94,0.34,3.48768,4.39905,1,6,1.37,1.39
"other",-60.31613977,-14,25.42916679,26.48333359,23.63333321,1688,302,12,74.68739319,815,57,586,93,12.15833282,69.87548065,119.3820877,32.79999924,15.39999962,17.39999962,26.08333397,23.85000038,194,119.3961409,1116762.808,526072.6877,7519.634715,"clear",389599.0056,1176248.095,0.044,637721.7555,4772.706053,376551.0927,938.9000244,9,5,0,6,4.7,58,0,9,3,3,1.875,2.3,1.16,12.4,1.7,12.7,5.1,65.9,21.4,22.6,206.9999847,104,109.1569977,3.9474,3.1416,0.94,0.34,3.48768,4.39905,1,4,1.37,1.39
"other",-60.14143095,-14.29126214,25.5,26.64999962,23.63333321,1647,290,11,73.88254547,783,56,568,91,12.30000019,69.49152374,125.3902969,33,15.30000019,17.70000076,26.20000076,23.83333397,213,100.962165,1153545.324,490711.021,28123.70367,"clear",369407.2666,1179421.391,0.037999999,675087.3561,4788.638021,357464.5975,938.9000244,9,4.8,0,6,4.7,58,0,9,3,3,2.5,1.78,1.25,10.6,1.4,17.1,4.8,65.2,17.7,20.3,206.9999847,104,109.1569977,3.9474,3.1416,0.94,0.34,3.48768,4.39905,1,4,1.45,1.39
"other",-59.96672213,-14.6407767,25.77083397,27.06666565,23.70000076,1600,281,11,72.9965744,751,58,542,91,12.52499962,68.81867981,140.4774017,33.5,15.30000019,18.20000076,26.60000038,23.88333321,202,76.27515656,1196485.233,450230.4476,41923.40784,"clear",340352.9144,1181222.551,0.037999999,718311.6222,6930.784432,324936.7217,962.9000244,8,4.8,0,4,4.3,60,0,9,3,3,2.75,1.58,1.26,10.6,1.8,19.8,5,62.4,17.8,19.9,206.9999847,105,71.43599701,3.9072,5.6322,0.88,0.54,4.687095,4.39905,1,4,1.45,1.45
"other",-60.14143095,-14.52427184,25.63750076,26.88333321,23.66666603,1629,285,12,72.36104584,763,62,553,94,12.60833359,69.27655029,132.7014008,33.40000153,15.19999981,18.20000076,26.39999962,23.89999962,229,93.81454341,1178087.047,471928.328,21307.93141,"clear",345053.6779,1168919.418,0.046999998,698618.5906,6504.405703,332247.7001,996.5,9,4.8,0,6,4.7,58,0,9,3,3,3.5,1.6,1.3,11.5,0.7,25.5,5.5,53.6,20.9,19.1,206.9999847,104,82.96279907,3.9474,3.6792,0.94,0.36,3.84272,4.39905,1,4,1.45,1.45
